GeomID,Local knowledge event,Remote event,Early import,Geometry import,Late import,Tag import
5400,0.0,0.0,73.14,0.0,0.0,0.0
5401,0.0,19.76,28.91,0.0,0.0,0.0
5402,9.78,0.0,8.27,5.67,36.11,0.0
5403,22.24,0.0,21.87,0.0,9.85,0.0
5404,7.82,28.16,15.27,7.42,5.53,0.0
5405,37.16,0.0,19.72,5.09,2.75,0.0
5406,36.66,0.0,44.83,0.0,0.0,0.0
5407,0.0,0.0,77.49,0.0,0.0,0.0
5408,9.92,0.0,32.01,0.0,10.99,0.0
5409,7.95,5.21,46.21,6.78,8.97,0.0
5410,0.0,0.0,60.0,0.0,0.0,0.0
5411,0.0,61.54,0.0,0.0,0.0,0.0
5412,0.0,40.49,18.32,0.0,10.16,0.0
5413,9.16,4.08,15.12,3.66,0.0,0.0
5414,0.0,4.13,8.96,0.0,17.99,0.0
5415,0.0,6.64,10.31,5.45,0.0,0.0
5416,0.0,0.0,6.09,0.0,34.86,0.0
5417,0.0,26.19,26.53,0.0,0.0,0.0
5418,0.0,61.97,10.23,5.63,6.98,0.0
5419,68.43,0.0,9.29,0.0,0.0,0.0
5420,0.0,0.0,0.0,0.0,19.86,0.0
5421,57.72,7.41,7.06,0.0,0.0,0.0
5422,6.69,0.0,4.2,0.0,11.2,0.0
5423,0.0,6.05,0.0,0.0,16.2,0.0
5424,0.0,0.0,12.07,0.0,42.07,0.0
5425,0.0,0.0,0.0,6.0,5.33,0.0
5426,0.0,0.0,20.04,0.0,0.0,5.76
5427,6.08,0.0,5.86,0.0,9.81,0.0
5428,0.0,0.0,0.0,3.1,11.66,0.0
5429,4.42,0.0,13.1,0.0,11.16,0.0
5430,0.0,4.01,10.97,0.0,11.77,0.0
5431,2.77,3.62,4.82,0.0,8.02,0.0
5432,0.0,0.0,20.02,0.0,12.97,0.0
5433,0.0,14.81,16.4,0.0,0.0,0.0
5434,26.28,0.0,7.21,0.0,0.0,0.0
5435,9.69,0.0,21.91,0.0,7.95,0.0
5436,0.0,0.0,0.0,0.0,24.07,3.32
5437,0.0,0.0,3.04,0.0,14.02,0.0
5438,7.3,6.42,7.4,1.7,28.64,2.7
5439,9.46,19.96,0.0,0.0,4.95,0.0
5440,0.0,0.0,0.0,11.76,45.96,0.0
5441,0.0,7.19,9.67,2.95,7.31,0.0
5442,2.72,0.0,0.0,8.06,6.43,0.0
5443,6.32,0.0,0.0,2.56,6.62,0.0
5444,0.0,0.0,3.86,3.37,14.04,0.0
5445,0.0,0.0,19.22,4.64,14.63,0.0
5446,0.0,0.0,18.59,0.0,19.01,0.0
5447,0.0,0.0,0.0,32.5,20.14,0.0
5448,3.71,5.73,5.11,12.55,0.0,0.0
5449,4.05,0.0,4.51,8.98,13.52,0.0
5450,0.0,0.0,11.25,0.0,25.73,0.0
5451,4.86,0.0,0.0,0.0,24.79,0.0
5452,5.2,0.0,48.92,0.0,8.21,0.0
5453,6.86,0.0,3.95,0.0,11.17,0.0
5454,0.0,0.0,9.19,0.0,18.24,0.0
5455,6.72,0.0,5.15,3.1,3.11,0.0
5456,0.0,0.0,0.0,0.0,34.84,0.0
5457,16.78,4.25,0.0,0.0,4.62,0.0
5458,5.18,5.07,0.0,0.0,13.25,0.0
5459,0.0,0.0,0.0,44.76,0.0,0.0
5460,0.0,0.0,0.0,21.58,9.98,0.0
5461,10.09,14.19,4.58,0.0,0.0,0.0
5462,0.0,0.0,20.64,0.0,8.06,0.0
5463,11.55,0.0,0.0,13.61,3.4,0.0
5464,28.38,0.0,0.0,15.45,2.36,1.71
5465,5.82,0.0,6.87,17.39,9.75,0.0
5466,0.0,0.0,13.84,15.3,4.81,0.0
5467,9.03,5.89,8.91,0.0,12.2,0.0
5468,0.0,5.31,10.89,0.0,23.08,0.0
5469,4.71,12.01,35.89,0.0,5.17,0.0
5470,0.0,5.13,20.98,0.0,0.0,0.0
5471,0.0,16.63,15.77,0.0,5.21,0.0
5472,0.0,6.34,7.77,0.0,7.56,0.0
5473,7.21,0.0,0.0,3.41,13.58,0.0
5474,16.01,0.0,0.0,5.76,14.25,0.0
5475,5.24,6.06,5.71,0.0,18.88,0.0
5476,0.0,0.0,67.63,0.0,7.23,0.0
5477,3.05,0.0,6.49,2.91,15.34,0.0
5478,2.95,3.74,0.0,3.2,47.85,0.0
5479,0.0,0.0,0.0,34.98,0.0,0.0
5480,4.56,0.0,13.55,3.46,25.02,0.0
5481,0.0,0.0,21.79,0.0,0.0,0.0
5482,4.98,0.0,5.89,12.06,9.75,0.0
5483,6.83,0.0,11.7,11.31,25.97,0.0
5484,0.0,0.0,16.15,19.1,6.76,10.63
5485,9.12,4.66,15.89,0.0,0.0,0.0
5486,0.0,0.0,32.37,0.0,32.42,0.0
5487,0.0,0.0,45.54,0.0,0.0,0.0
5488,3.32,0.0,4.07,16.87,6.71,0.0
5489,6.86,3.34,6.1,3.16,0.0,3.84
5490,9.06,14.33,3.43,0.0,16.24,0.0
5491,0.0,8.15,6.97,2.7,27.08,0.0
5492,0.0,5.25,0.0,0.0,17.3,0.0
5493,25.84,2.84,15.66,5.14,11.69,12.26
5494,0.0,1.74,11.73,1.73,27.57,0.0
5495,6.02,0.0,6.87,0.0,8.41,0.0
5496,0.0,0.0,0.0,16.16,11.45,0.0
5497,10.59,6.97,2.32,0.0,13.94,0.0
5498,3.33,0.0,6.17,0.0,3.98,6.91
5499,6.24,0.0,4.53,0.0,3.73,5.78
5500,7.52,0.0,6.4,10.25,0.0,0.0
5501,14.91,5.87,11.41,8.46,1.49,11.83
5502,5.62,0.0,0.0,0.0,8.44,0.0
5503,5.05,6.66,0.0,20.44,0.0,0.0
5504,0.0,4.31,7.63,0.0,20.18,8.69
5505,19.94,6.69,0.0,0.0,0.0,0.0
5506,3.96,7.27,16.08,0.0,0.0,0.0
5507,22.83,14.74,7.84,0.0,0.0,0.0
5508,4.15,32.28,0.0,0.0,0.0,0.0
5509,4.24,40.39,0.0,0.0,0.0,0.0
5510,20.38,13.98,0.0,0.0,0.0,0.0
5511,5.85,27.5,0.0,5.01,0.0,0.0
5512,26.58,8.76,0.0,0.0,0.0,0.0
5513,12.67,14.66,0.0,12.35,12.24,0.0
5514,0.0,57.91,0.0,0.0,0.0,0.0
5515,41.86,15.71,0.0,0.0,3.9,0.0
5516,8.54,5.75,37.84,0.0,0.0,0.0
5517,9.85,5.13,4.91,0.0,13.2,0.0
5518,18.38,8.13,15.4,0.0,0.0,0.0
5519,20.68,6.58,12.08,0.0,29.03,0.0
5520,0.0,0.0,4.84,0.0,28.51,0.0
5521,2.61,2.46,22.36,0.0,23.25,0.0
5522,5.0,13.66,3.09,5.45,5.9,6.21
5523,0.0,0.0,0.0,8.83,12.51,0.0
5524,23.12,0.0,5.16,0.0,0.0,0.0
5525,4.48,11.85,0.0,0.0,8.42,0.0
5526,0.0,32.04,0.0,0.0,0.0,0.0
5527,0.0,7.03,0.0,9.83,9.33,0.0
5528,0.0,21.3,0.0,0.0,14.08,0.0
5529,4.63,6.03,15.05,0.0,21.21,0.0
5530,3.76,0.0,21.82,0.0,14.46,0.0
5531,0.0,0.0,22.55,3.77,34.04,0.0
5532,0.0,4.69,12.81,10.97,16.68,14.93
5533,2.13,21.45,2.59,2.7,17.09,0.0
5534,3.93,14.01,10.9,0.0,26.54,0.0
5535,0.0,26.43,0.0,0.0,21.0,0.0
5536,0.0,13.8,12.7,0.0,21.76,0.0
5537,11.84,0.0,9.83,0.0,12.87,0.0
5538,11.67,7.28,0.0,0.0,19.44,0.0
5539,0.0,0.0,0.0,10.41,56.03,0.0
5540,0.0,0.0,0.0,0.0,29.35,0.0
5541,0.0,0.0,18.78,0.0,7.69,0.0
5542,1.9,0.0,21.29,0.0,37.78,0.0
5543,11.67,0.0,3.09,0.0,18.05,0.0
5544,4.76,38.22,4.28,0.0,11.45,0.0
5545,0.0,0.0,14.68,0.0,35.21,0.0
5546,3.46,2.74,5.48,0.0,47.36,0.0
5547,0.0,2.89,35.18,0.0,13.87,0.0
5548,6.38,0.0,0.0,5.26,7.39,0.0
5549,0.0,35.16,0.0,0.0,3.87,0.0
5550,0.0,0.0,5.42,3.1,10.46,0.0
5551,0.0,0.0,18.66,0.0,7.35,9.49
5552,0.0,0.0,0.0,7.82,29.17,0.0
5553,13.6,4.52,0.0,0.0,3.61,3.62
5554,0.0,25.6,6.36,11.37,4.74,0.0
5555,5.3,15.47,10.33,9.54,18.64,0.0
5556,14.71,0.0,5.0,2.99,3.97,0.0
5557,0.0,0.0,0.0,6.41,22.55,0.0
5558,0.0,6.89,11.3,5.52,28.73,0.0
5559,5.63,0.0,39.21,0.0,9.55,0.0
5560,0.0,0.0,22.06,0.0,19.28,0.0
5561,14.01,5.04,0.0,0.0,14.84,0.0
5562,9.88,0.0,0.0,4.17,10.79,0.0
5563,0.0,0.0,35.45,0.0,0.0,0.0
5564,6.85,0.0,0.0,0.0,25.39,0.0
5565,0.0,0.0,39.97,0.0,5.0,0.0
5566,4.65,0.0,27.56,0.0,0.0,0.0
5567,0.0,0.0,4.56,2.82,14.67,0.0
5568,5.77,0.0,0.0,26.91,4.69,0.0
5569,0.0,0.0,39.44,0.0,26.39,0.0
5570,4.2,0.0,12.47,0.0,30.34,0.0
5571,0.0,0.0,6.92,5.36,9.45,0.0
5572,0.0,0.0,5.43,8.38,9.89,0.0
5573,5.54,0.0,24.1,6.76,7.29,0.0
5574,0.0,0.0,13.09,0.0,21.87,0.0
5575,5.45,0.0,5.61,4.42,27.16,0.0
5576,0.0,0.0,29.0,0.0,18.2,10.28
5577,0.0,0.0,0.0,0.0,21.35,17.72
5578,4.67,0.0,18.98,3.64,29.74,0.0
5579,0.0,0.0,48.11,5.44,6.39,0.0
5580,8.71,0.0,15.75,0.0,23.25,0.0
5581,10.18,4.91,11.32,13.58,0.0,0.0
5582,0.0,4.49,19.25,0.0,0.0,0.0
5583,0.0,25.4,5.69,5.28,6.03,0.0
5584,39.06,17.95,0.0,6.39,0.0,0.0
5585,0.0,7.73,6.43,4.46,20.48,0.0
5586,21.86,15.65,5.01,4.96,2.66,4.0
5587,0.0,0.0,0.0,3.92,16.94,0.0
5588,0.0,0.0,22.7,0.0,8.25,0.0
5589,0.0,18.64,0.0,0.0,12.67,0.0
5590,0.0,0.0,20.91,0.0,11.5,0.0
5591,41.25,15.12,14.73,6.48,0.0,0.0
5592,28.88,0.0,32.54,0.0,6.72,0.0
5593,7.14,31.54,13.36,4.62,5.05,0.0
5594,13.54,2.07,16.56,2.61,11.56,0.0
5595,10.95,0.0,20.31,0.0,0.0,0.0
5596,7.68,4.23,0.0,7.26,0.0,0.0
5597,0.0,71.01,0.0,8.46,0.0,0.0
5598,8.09,72.37,0.0,0.0,0.0,0.0
5599,35.68,40.53,0.0,0.0,0.0,0.0
5600,5.7,58.28,0.0,32.5,0.0,0.0
5601,36.6,57.5,0.0,0.0,0.0,0.0
5602,0.0,24.91,0.0,0.0,37.04,0.0
5603,19.74,49.02,0.0,0.0,0.0,0.0
5604,19.31,63.06,0.0,0.0,0.0,0.0
5605,0.0,68.72,0.0,0.0,0.0,0.0
5606,11.82,75.46,0.0,0.0,0.0,0.0
5607,0.0,53.87,0.0,0.0,0.0,0.0
5608,0.0,43.45,0.0,0.0,3.06,0.0
5609,11.01,16.43,5.86,0.0,0.0,0.0
5610,8.96,20.61,0.0,0.0,9.88,0.0
5611,0.0,34.48,0.0,0.0,0.0,0.0
5612,0.0,46.62,0.0,0.0,4.09,0.0
5613,0.0,59.62,0.0,0.0,0.0,0.0
5614,0.0,68.91,0.0,0.0,0.0,0.0
5615,0.0,53.45,0.0,0.0,0.0,0.0
5616,0.0,52.68,19.64,0.0,0.0,0.0
5617,3.51,31.94,0.0,0.0,10.4,0.0
5618,0.0,11.38,7.07,0.0,4.32,0.0
5619,3.36,14.28,39.82,0.0,4.18,0.0
5620,77.74,15.27,0.0,0.0,0.0,0.0
5621,15.02,62.3,0.0,0.0,0.0,0.0
5622,42.05,35.15,0.0,0.0,0.0,12.49
5623,0.0,50.9,0.0,0.0,0.0,0.0
5624,0.0,47.94,0.0,20.97,0.0,0.0
5625,62.93,33.01,0.0,0.0,0.0,0.0
5626,0.0,67.67,0.0,0.0,0.0,0.0
5627,12.54,61.94,0.0,18.37,0.0,0.0
5628,0.0,82.58,0.0,2.78,0.0,0.0
5629,0.0,79.06,0.0,0.0,0.0,0.0
5630,0.0,39.46,0.0,8.83,0.0,0.0
5631,22.86,39.72,6.74,0.0,0.0,0.0
5632,0.0,61.23,0.0,0.0,0.0,0.0
5633,9.02,71.05,0.0,0.0,0.0,0.0
5634,21.09,55.55,0.0,7.53,0.0,0.0
5635,25.24,55.48,0.0,0.0,0.0,0.0
5636,0.0,46.33,0.0,0.0,9.05,0.0
5637,21.98,21.53,0.0,0.0,0.0,0.0
5638,24.33,33.15,0.0,0.0,0.0,0.0
5639,0.0,40.76,8.44,0.0,0.0,0.0
5640,0.0,64.46,0.0,0.0,4.38,0.0
5641,0.0,12.05,0.0,16.03,0.0,0.0
5642,12.57,21.46,0.0,2.03,0.0,0.0
5643,0.0,34.05,0.0,0.0,0.0,0.0
5644,0.0,76.42,0.0,0.0,3.43,0.0
5645,15.68,69.63,0.0,0.0,0.0,0.0
5646,0.0,54.63,0.0,0.0,0.0,0.0
5647,16.9,64.03,0.0,0.0,0.0,0.0
5648,12.8,67.85,0.0,0.0,0.0,0.0
5649,12.31,59.42,0.0,0.0,0.0,0.0
5650,15.31,59.32,0.0,0.0,0.0,0.0
5651,10.93,53.3,0.0,0.0,0.0,0.0
5652,0.0,72.71,0.0,0.0,0.0,0.0
5653,0.0,76.98,0.0,0.0,0.0,0.0
5654,0.0,78.24,0.0,0.0,0.0,0.0
5655,6.78,7.05,6.43,5.53,0.0,0.0
5656,5.44,3.92,6.58,0.0,18.19,0.0
5657,4.39,15.64,0.0,0.0,0.0,0.0
5658,0.0,48.66,0.0,0.0,0.0,0.0
5659,11.61,66.07,0.0,0.0,0.0,0.0
5660,7.23,23.03,13.6,0.0,0.0,0.0
5661,10.73,42.28,4.91,0.0,2.06,0.0
5662,16.57,54.66,0.0,0.0,0.0,0.0
5663,0.0,42.95,16.75,0.0,0.0,0.0
5664,0.0,27.11,9.42,0.0,0.0,0.0
5665,0.0,16.85,8.36,0.0,9.67,0.0
5666,0.0,0.0,0.0,8.39,20.37,0.0
5667,8.31,63.43,0.0,0.0,0.0,0.0
5668,11.04,40.28,0.0,0.0,0.0,0.0
5669,10.22,59.12,0.0,0.0,0.0,0.0
5670,11.26,68.98,0.0,0.0,0.0,0.0
5671,7.67,19.53,11.83,0.0,9.92,0.0
5672,0.0,65.21,0.0,0.0,0.0,0.0
5673,23.88,16.13,0.0,0.0,16.86,0.0
5674,22.79,34.66,0.0,0.0,0.0,0.0
5675,42.9,25.97,7.04,0.0,0.0,0.0
5676,37.5,41.2,0.0,0.0,0.0,0.0
5677,38.33,31.9,0.0,0.0,12.94,0.0
5678,50.13,32.94,0.0,0.0,0.0,0.0
5679,7.6,54.02,0.0,22.57,0.0,0.0
5680,11.36,70.1,0.0,0.0,0.0,0.0
5681,35.92,33.43,0.0,11.76,0.0,0.0
5682,36.54,32.66,0.0,0.0,0.0,0.0
5683,40.47,46.78,0.0,0.0,0.0,0.0
5684,23.35,63.53,0.0,0.0,0.0,0.0
5685,7.06,81.18,3.36,0.0,0.0,0.0
5686,34.64,52.17,0.0,0.0,0.0,0.0
5687,49.18,36.54,0.0,0.0,0.0,0.0
5688,6.52,60.59,0.0,0.0,0.0,0.0
5689,0.0,76.97,0.0,0.0,0.0,0.0
5690,0.0,61.57,0.0,0.0,0.0,0.0
5691,0.0,8.38,6.63,0.0,15.26,0.0
5692,10.24,19.33,0.0,0.0,32.03,0.0
5693,0.0,0.0,10.69,4.73,14.47,0.0
5694,0.0,36.41,0.0,0.0,0.0,0.0
5695,9.38,46.06,0.0,18.09,0.0,0.0
5696,0.0,49.13,0.0,0.0,0.0,0.0
5697,13.94,51.78,0.0,14.77,0.0,0.0
5698,12.65,55.13,0.0,12.7,0.0,0.0
5699,19.52,54.63,0.0,0.0,0.0,0.0
5700,0.0,75.21,0.0,0.0,0.0,0.0
5701,0.0,61.04,0.0,0.0,0.0,0.0
5702,9.15,32.13,0.0,0.0,0.0,0.0
5703,3.01,90.05,0.0,0.0,0.0,0.0
5704,18.6,60.61,0.0,0.0,0.0,0.0
5705,0.0,63.87,0.0,0.0,0.0,0.0
5706,9.19,11.13,32.86,0.0,0.0,0.0
5707,0.0,57.67,0.0,0.0,0.0,0.0
5708,0.0,52.89,10.93,0.0,0.0,0.0
5709,0.0,0.0,11.36,0.0,46.15,0.0
5710,13.89,59.2,0.0,0.0,0.0,0.0
5711,0.0,77.57,0.0,8.1,0.0,0.0
5712,15.13,75.97,0.0,0.0,0.0,0.0
5713,17.24,32.06,0.0,0.0,0.0,0.0
5714,0.0,42.89,12.61,0.0,0.0,0.0
5715,35.28,52.55,0.0,0.0,0.0,0.0
5716,0.0,39.72,0.0,0.0,38.04,0.0
5717,0.0,56.49,10.84,0.0,0.0,0.0
5718,0.0,0.0,31.02,6.21,0.0,0.0
5719,13.15,13.23,0.0,0.0,9.48,0.0
5720,9.19,25.59,15.37,0.0,10.97,0.0
5721,0.0,41.43,0.0,0.0,0.0,0.0
5722,5.02,0.0,12.34,5.32,0.0,0.0
5723,0.0,83.95,0.0,0.0,0.0,0.0
5724,0.0,85.14,0.0,0.0,0.0,0.0
5725,0.0,39.8,8.86,0.0,8.46,7.75
5726,0.0,0.0,7.01,0.0,33.53,0.0
5727,0.0,0.0,0.0,29.32,18.79,0.0
5728,40.49,0.0,0.0,0.0,4.53,5.84
5729,23.49,0.0,3.51,0.0,8.26,13.32
5730,30.6,0.0,5.7,13.93,6.9,6.23
5731,21.83,0.0,0.0,0.0,7.25,0.0
5732,10.7,0.0,0.0,7.77,10.01,0.0
5733,20.59,0.0,0.0,6.53,18.04,0.0
5734,31.49,0.0,3.52,0.0,3.89,4.03
5735,14.07,0.0,0.0,16.14,0.0,17.08
5736,22.32,0.0,0.0,7.61,21.33,4.29
5737,0.0,0.0,0.0,16.44,25.86,38.45
5738,6.19,25.5,0.0,4.48,4.0,42.6
5739,6.16,28.04,0.0,0.0,0.0,50.33
5740,7.1,12.68,0.0,0.0,20.33,48.04
5741,0.0,33.53,0.0,0.0,0.0,46.78
5742,11.93,0.0,21.52,0.0,9.52,0.0
5743,0.0,0.0,17.59,0.0,17.83,0.0
5744,0.0,0.0,12.6,0.0,17.69,0.0
5745,7.56,4.95,20.46,0.0,0.0,0.0
5746,14.19,11.49,3.54,5.17,5.66,0.0
5747,5.67,3.68,8.33,5.7,5.32,0.0
5748,16.71,0.0,0.0,0.0,17.47,0.0
5749,6.79,0.0,0.0,0.0,16.19,0.0
5750,15.84,0.0,6.59,0.0,10.47,0.0
5751,0.0,0.0,0.0,5.61,11.56,14.49
5752,8.23,0.0,0.0,23.42,8.97,9.78
5753,10.51,0.0,0.0,0.0,15.9,0.0
5754,11.47,4.29,0.0,11.59,3.35,0.0
5755,0.0,0.0,0.0,17.62,12.09,0.0
5756,0.0,3.93,4.57,10.56,17.71,0.0
5757,31.76,0.0,0.0,0.0,13.8,17.04
5758,11.27,9.66,0.0,0.0,59.86,0.0
5759,0.0,33.88,14.73,0.0,12.76,0.0
5760,16.24,0.0,0.0,0.0,28.44,0.0
5761,0.0,0.0,14.75,8.88,0.0,0.0
5762,0.0,40.22,0.0,0.0,18.75,0.0
5763,0.0,52.61,5.94,0.0,7.72,0.0
5764,0.0,35.54,7.62,0.0,5.8,7.08
5765,0.0,0.0,0.0,6.19,21.47,0.0
5766,31.17,2.57,0.0,0.0,0.0,0.0
5767,11.99,5.79,0.0,0.0,4.4,0.0
5768,12.4,3.66,3.96,0.0,0.0,0.0
5769,0.0,10.56,0.0,0.0,0.0,0.0
5770,3.54,0.0,16.46,0.0,7.78,0.0
5771,0.0,7.49,6.26,8.28,7.66,0.0
5772,0.0,0.0,6.28,0.0,11.71,0.0
5773,14.84,0.0,0.0,0.0,9.95,0.0
5774,0.0,0.0,3.83,0.0,19.75,0.0
5775,9.33,15.67,0.0,0.0,12.62,0.0
5776,0.0,0.0,0.0,0.0,22.77,0.0
5777,25.66,0.0,0.0,7.09,8.93,0.0
5778,28.4,6.27,3.82,2.21,12.57,0.0
5779,5.05,0.0,20.26,0.0,0.0,0.0
5780,0.0,0.0,30.45,0.0,5.41,0.0
5781,3.03,0.0,0.0,0.0,24.95,0.0
5782,5.25,0.0,0.0,6.42,12.15,0.0
5783,3.28,29.81,16.92,0.0,6.47,0.0
5784,3.3,0.0,0.0,0.0,22.31,0.0
5785,0.0,8.01,12.04,0.0,9.17,0.0
5786,10.78,0.0,0.0,3.19,6.75,2.72
5787,13.87,9.94,8.91,3.65,4.01,0.0
5788,0.0,12.22,0.0,5.03,5.85,0.0
5789,0.0,0.0,5.46,0.0,24.42,0.0
5790,0.0,0.0,4.15,0.0,14.67,0.0
5791,7.95,0.0,7.31,0.0,9.29,0.0
5792,0.0,0.0,35.36,0.0,15.35,11.17
5793,0.0,35.82,15.64,0.0,0.0,0.0
5794,0.0,67.76,0.0,0.0,0.0,0.0
5795,0.0,13.95,4.01,18.27,13.52,0.0
5796,4.88,4.04,18.87,0.0,24.17,0.0
5797,0.0,9.46,12.25,0.0,19.89,0.0
5798,0.0,62.81,0.0,0.0,7.24,0.0
5799,23.68,62.78,0.0,0.0,7.33,0.0
5800,0.0,61.79,0.0,0.0,0.0,0.0
5801,0.0,4.24,9.66,5.68,18.45,0.0
5802,9.93,48.9,0.0,0.0,0.0,0.0
5803,0.0,15.37,26.93,0.0,5.16,0.0
5804,0.0,19.17,4.9,4.54,0.0,0.0
5805,5.96,9.46,0.0,0.0,5.04,0.0
5806,5.15,6.05,16.94,0.0,5.81,0.0
5807,9.45,0.0,10.89,0.0,19.49,0.0
5808,24.72,60.79,0.0,0.0,0.0,0.0
5809,55.79,30.59,0.0,0.0,0.0,0.0
5810,0.0,63.93,0.0,0.0,0.0,0.0
5811,0.0,68.18,0.0,0.0,0.0,0.0
5812,20.66,58.08,0.0,0.0,0.0,0.0
5813,0.0,79.25,0.0,0.0,0.0,0.0
5814,0.0,63.26,0.0,0.0,0.0,0.0
5815,0.0,55.65,0.0,0.0,0.0,0.0
5816,10.72,62.16,0.0,11.31,0.0,0.0
5817,0.0,51.65,0.0,0.0,0.0,0.0
5818,0.0,0.0,30.76,0.0,10.52,0.0
5819,0.0,38.26,0.0,0.0,0.0,0.0
5820,0.0,66.82,0.0,0.0,0.0,0.0
5821,0.0,70.87,0.0,0.0,5.93,0.0
5822,0.0,18.85,35.61,0.0,0.0,0.0
5823,0.0,0.0,37.69,26.32,0.0,0.0
5824,0.0,20.03,10.93,17.43,8.82,0.0
5825,0.0,28.18,0.0,0.0,7.16,0.0
5826,0.0,10.17,0.0,0.0,15.08,0.0
5827,4.62,0.0,6.03,0.0,24.68,0.0
5828,0.0,0.0,32.79,0.0,13.02,0.0
5829,3.32,3.4,3.99,0.0,15.93,0.0
5830,8.23,6.77,0.0,0.0,3.01,0.0
5831,0.0,1.93,13.41,2.29,35.95,0.0
5832,6.14,4.42,10.49,8.64,0.0,0.0
5833,0.0,10.65,34.76,4.51,0.0,0.0
5834,0.0,3.57,11.86,0.0,9.99,0.0
5835,0.0,31.83,20.43,0.0,0.0,0.0
5836,0.0,12.72,47.04,0.0,0.0,0.0
5837,0.0,18.24,20.5,0.0,15.81,0.0
5838,0.0,26.04,13.79,0.0,31.46,5.41
5839,0.0,28.36,12.56,0.0,0.0,0.0
5840,13.01,64.03,0.0,0.0,0.0,6.32
5841,0.0,60.38,0.0,0.0,0.0,0.0
5842,0.0,57.91,0.0,0.0,0.0,0.0
5843,0.0,90.79,0.0,0.0,0.0,0.0
5844,0.0,63.97,0.0,9.34,0.0,0.0
5845,0.0,43.03,12.54,0.0,0.0,0.0
5846,0.0,79.59,4.45,3.61,0.0,0.0
5847,6.67,63.29,0.0,0.0,15.04,0.0
5848,0.0,5.24,0.0,0.0,23.29,0.0
5849,0.0,76.87,5.95,0.0,0.0,0.0
5850,0.0,65.82,0.0,0.0,0.0,0.0
5851,0.0,93.97,0.0,0.0,0.0,0.0
5852,0.0,73.55,0.0,0.0,4.7,0.0
5853,0.0,92.4,3.93,0.0,0.0,0.0
5854,0.0,86.71,0.0,0.0,0.0,0.0
5855,0.0,79.92,11.69,0.0,0.0,0.0
5856,0.0,24.84,24.95,0.0,30.92,0.0
5857,0.0,73.39,0.0,0.0,0.0,0.0
5858,0.0,59.07,0.0,0.0,0.0,0.0
5859,0.0,90.06,0.0,0.0,0.0,0.0
5860,0.0,83.69,0.0,0.0,0.0,0.0
5861,0.0,70.71,24.96,0.0,0.0,0.0
5862,0.0,0.0,73.59,0.0,0.0,0.0
5863,0.0,70.88,0.0,0.0,0.0,0.0
5864,0.0,33.91,54.46,0.0,0.0,0.0
5865,0.0,92.69,5.13,0.0,0.0,0.0
5866,0.0,92.65,0.0,0.0,0.0,0.0
5867,0.0,97.42,0.0,0.0,0.0,0.0
5868,0.0,73.53,24.93,0.0,0.0,0.0
5869,0.0,79.15,19.56,0.0,0.0,0.0
5870,0.0,94.86,0.0,0.0,0.0,0.0
5871,0.0,74.13,0.0,0.0,0.0,11.74
5872,0.0,65.66,0.0,0.0,0.0,0.0
5873,0.0,67.01,0.0,0.0,0.0,0.0
5874,0.0,68.64,0.0,0.0,0.0,0.0
5875,0.0,56.37,0.0,0.0,0.0,0.0
5876,0.0,98.64,0.0,0.0,0.0,0.0
5877,0.0,92.76,0.0,0.0,0.0,0.0
5878,0.0,79.1,0.0,0.0,0.0,4.33
5879,0.0,0.0,59.94,0.0,0.0,0.0
5880,0.0,60.17,16.48,0.0,0.0,0.0
5881,0.0,72.91,18.07,0.0,0.0,0.0
5882,0.0,21.86,70.17,0.0,0.0,0.0
5883,0.0,6.45,92.51,0.0,0.0,0.0
5884,0.0,90.56,0.0,0.0,0.0,0.0
5885,0.0,0.0,96.81,0.0,0.0,0.0
5886,0.0,93.38,0.0,0.0,0.0,0.0
5887,0.0,90.87,0.0,0.0,0.0,0.0
5888,0.0,69.35,20.3,0.0,0.0,0.0
5889,0.0,77.55,8.08,0.0,0.0,0.0
5890,0.0,75.49,7.24,0.0,0.0,0.0
5891,0.0,67.99,26.86,0.0,0.0,0.0
5892,0.0,47.29,19.71,0.0,0.0,0.0
5893,0.0,73.43,0.0,5.41,0.0,0.0
5894,0.0,11.37,53.46,0.0,0.0,0.0
5895,0.0,0.0,77.22,0.0,10.21,0.0
5896,0.0,44.69,19.52,0.0,0.0,0.0
5897,0.0,58.0,12.33,0.0,0.0,0.0
5898,0.0,75.44,0.0,0.0,0.0,0.0
5899,0.0,58.91,0.0,0.0,0.0,0.0
5900,0.0,0.0,55.8,0.0,0.0,0.0
5901,0.0,36.34,0.0,0.0,0.0,0.0
5902,0.0,69.42,14.83,0.0,0.0,0.0
5903,22.56,46.61,0.0,0.0,0.0,0.0
5904,23.94,40.99,0.0,0.0,0.0,0.0
5905,9.32,47.78,0.0,0.0,0.0,24.44
5906,18.06,42.05,0.0,0.0,0.0,0.0
5907,0.0,56.92,0.0,10.07,0.0,0.0
5908,40.68,46.09,0.0,0.0,0.0,0.0
5909,0.0,78.87,0.0,0.0,0.0,0.0
5910,45.32,44.04,0.0,0.0,2.12,0.0
5911,49.01,26.42,0.0,0.0,8.18,0.0
5912,8.0,78.98,0.0,0.0,0.0,0.0
5913,0.0,71.25,0.0,6.04,0.0,0.0
5914,32.63,43.95,0.0,4.03,0.0,0.0
5915,32.54,21.54,0.0,0.0,7.01,5.92
5916,44.29,17.44,0.0,0.0,0.0,6.79
